layer,history_tokens,new_tokens,history_variant,item_variant,unique_history_tokens,unique_new_tokens,history_coverage_pct,new_coverage_pct,history_mib,all_mib,history_sha256,candidate_suffix_sha256,source_input_sha256
1,65536,64,2,1,2736,64,4.1748046875,100.0,1.711669921875,1.751708984375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,0c923270a2507ac0a780867dd6c1257d30e62bf458520a300402fef0c53a65bf
2,65536,64,2,1,6407,64,9.77630615234375,100.0,4.0082855224609375,4.0483245849609375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,0c923270a2507ac0a780867dd6c1257d30e62bf458520a300402fef0c53a65bf
0,65536,64,2,2,8016,61,12.2314453125,95.3125,5.014892578125,5.0530548095703125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,fd0f505192ac30e03fa438fd99fb2adb1c45c3d72755711502baf6302fb8c2a0
1,65536,64,2,2,2726,64,4.1595458984375,100.0,1.705413818359375,1.745452880859375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,fd0f505192ac30e03fa438fd99fb2adb1c45c3d72755711502baf6302fb8c2a0
2,65536,64,2,2,6435,64,9.81903076171875,100.0,4.0258026123046875,4.0658416748046875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,fd0f505192ac30e03fa438fd99fb2adb1c45c3d72755711502baf6302fb8c2a0
0,65536,128,2,0,8977,125,13.69781494140625,97.65625,5.6161041259765625,5.694305419921875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,f50d4053d2846a8e34fc36cbc4f9741548088e4eb8cd6d8d9e055f65b605e186
1,65536,128,2,0,2864,128,4.3701171875,100.0,1.791748046875,1.871826171875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,f50d4053d2846a8e34fc36cbc4f9741548088e4eb8cd6d8d9e055f65b605e186
2,65536,128,2,0,7859,128,11.99188232421875,100.0,4.9166717529296875,4.9967498779296875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,f50d4053d2846a8e34fc36cbc4f9741548088e4eb8cd6d8d9e055f65b605e186
0,65536,128,2,1,8982,125,13.7054443359375,97.65625,5.619232177734375,5.6974334716796875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,6e263af5940153aa3e3de76990201450dc3d1bfa3e935b0e0664c5abae5c95b4
1,65536,128,2,1,2885,128,4.40216064453125,100.0,1.8048858642578125,1.8849639892578125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,6e263af5940153aa3e3de76990201450dc3d1bfa3e935b0e0664c5abae5c95b4
2,65536,128,2,1,7879,128,12.02239990234375,100.0,4.9291839599609375,5.0092620849609375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,6e263af5940153aa3e3de76990201450dc3d1bfa3e935b0e0664c5abae5c95b4
0,65536,128,2,2,8916,125,13.604736328125,97.65625,5.57794189453125,5.6561431884765625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,905fc963ca46b201bfbffdec319a375d2a49d653c8b765b6e618fc08c0785eb2
1,65536,128,2,2,2874,128,4.3853759765625,100.0,1.798004150390625,1.878082275390625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,905fc963ca46b201bfbffdec319a375d2a49d653c8b765b6e618fc08c0785eb2
2,65536,128,2,2,7875,128,12.01629638671875,100.0,4.9266815185546875,5.0067596435546875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,905fc963ca46b201bfbffdec319a375d2a49d653c8b765b6e618fc08c0785eb2
0,65536,256,2,0,9666,249,14.7491455078125,97.265625,6.047149658203125,6.2029266357421875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,93080f35b511f5369b8fdfe9f3081ea0d42acb9cbdb021b801c2ea4a51837f6b
1,65536,256,2,0,3083,256,4.70428466796875,100.0,1.9287567138671875,2.0889129638671875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,93080f35b511f5369b8fdfe9f3081ea0d42acb9cbdb021b801c2ea4a51837f6b
2,65536,256,2,0,9876,256,15.069580078125,100.0,6.17852783203125,6.33868408203125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,93080f35b511f5369b8fdfe9f3081ea0d42acb9cbdb021b801c2ea4a51837f6b
0,65536,256,2,1,9666,245,14.7491455078125,95.703125,6.047149658203125,6.2004241943359375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f880045da38b855b22df317d4d2bd70f04976d02ef9f359bd4816b4a8b9622d
1,65536,256,2,1,3121,256,4.76226806640625,100.0,1.9525299072265625,2.1126861572265625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f880045da38b855b22df317d4d2bd70f04976d02ef9f359bd4816b4a8b9622d
2,65536,256,2,1,9873,256,15.06500244140625,100.0,6.1766510009765625,6.3368072509765625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,0f880045da38b855b22df317d4d2bd70f04976d02ef9f359bd4816b4a8b9622d
0,65536,256,2,2,9599,248,14.64691162109375,96.875,6.0052337646484375,6.1603851318359375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,2f91141671d97e6d9f8ec96dfac5d814e4b4e1146b077f2fb9210ab0853139dc
1,65536,256,2,2,3088,256,4.7119140625,100.0,1.931884765625,2.092041015625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,2f91141671d97e6d9f8ec96dfac5d814e4b4e1146b077f2fb9210ab0853139dc
2,65536,256,2,2,9882,256,15.0787353515625,100.0,6.182281494140625,6.342437744140625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,6ddc7f1a61898ebe2fe24fe28fc4a7220a8ca0c22998948f662d46f38732c0d1,2f91141671d97e6d9f8ec96dfac5d814e4b4e1146b077f2fb9210ab0853139dc
0,65536,512,2,0,10221,487,15.59600830078125,95.1171875,6.3943634033203125,6.69903564453125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,74ced31ae441be024eb9cc9e10ee9f742ae762648ad2121f5c9c2999bb356e95
1,65536,512,2,0,3298,512,5.0323486328125,100.0,2.063262939453125,2.383575439453125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,74ced31ae441be024eb9cc9e10ee9f742ae762648ad2121f5c9c2999bb356e95
2,65536,512,2,0,12358,512,18.8568115234375,100.0,7.731292724609375,8.051605224609375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,013feea748f8ae41b04cf0bf98307210e6566be9a69bd4e8d17da0dfe805a1fd,74ced31ae441be024eb9cc9e10ee9f742ae762648ad2121f5c9c2999bb356e95
0,65536,512,2,1,10142,485,15.4754638671875,94.7265625,6.344940185546875,6.6483612060546875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,6c4bc6944acdc35caa58e605b20a8f1ea64feba7a006069fc5265ff1240b5ed7
1,65536,512,2,1,3319,512,5.06439208984375,100.0,2.0764007568359375,2.3967132568359375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,6c4bc6944acdc35caa58e605b20a8f1ea64feba7a006069fc5265ff1240b5ed7
2,65536,512,2,1,12353,512,18.84918212890625,100.0,7.7281646728515625,8.048477172851562,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,640b772a61dd987adceda5099ef648e8ccc2ab91ba30d9d089590174834a66aa,6c4bc6944acdc35caa58e605b20a8f1ea64feba7a006069fc5265ff1240b5ed7
0,65536,512,2,2,10166,487,15.5120849609375,95.1171875,6.359954833984375,6.6646270751953125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,e00c5cca3ca9a2816fd03073ceb17beedc13e1f423b260d5da916bb83af7ab89
1,65536,512,2,2,3306,512,5.0445556640625,100.0,2.068267822265625,2.388580322265625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,e00c5cca3ca9a2816fd03073ceb17beedc13e1f423b260d5da916bb83af7ab89
2,65536,512,2,2,12302,512,18.7713623046875,100.0,7.696258544921875,8.016571044921875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,c855cdb4ee88f893dee2cd7172325549ea24ae63bc0d3b9e74448291b81e960f,e00c5cca3ca9a2816fd03073ceb17beedc13e1f423b260d5da916bb83af7ab89
0,65536,1024,2,0,10633,935,16.22467041015625,91.30859375,6.6521148681640625,7.237060546875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,352cca7359b14829011c10aa68ef84120d8facc573f4f453ba3822c01701aad6
1,65536,1024,2,0,3456,1024,5.2734375,100.0,2.162109375,2.802734375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,352cca7359b14829011c10aa68ef84120d8facc573f4f453ba3822c01701aad6
2,65536,1024,2,0,15808,1024,24.12109375,100.0,9.8896484375,10.5302734375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4d1a372119f5b737c613bc8291f818936d3f0935921b949db3f43b0836a4dbfb,352cca7359b14829011c10aa68ef84120d8facc573f4f453ba3822c01701aad6
0,65536,1024,2,1,10578,938,16.1407470703125,91.6015625,6.617706298828125,7.20452880859375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,51bca9020e75f5e590feaa7e17cbdb28f7892c60a78f6ddc3b73bbe8d266441d
1,65536,1024,2,1,3458,1024,5.2764892578125,100.0,2.163360595703125,2.803985595703125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,51bca9020e75f5e590feaa7e17cbdb28f7892c60a78f6ddc3b73bbe8d266441d
2,65536,1024,2,1,15769,1024,24.06158447265625,100.0,9.865249633789062,10.505874633789062,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,5c9ee1e3d72cc73ee53cc8e22f5c38034bb6e2afcb002504b4902a7205a3b577,51bca9020e75f5e590feaa7e17cbdb28f7892c60a78f6ddc3b73bbe8d266441d
0,65536,1024,2,2,10668,955,16.278076171875,93.26171875,6.67401123046875,7.2714691162109375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,52ae69050ffab7329071fe47cd988d6a4fb5d6d9059b8dcb9c977a3dc4d17bfd
1,65536,1024,2,2,3467,1024,5.29022216796875,100.0,2.1689910888671875,2.8096160888671875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,52ae69050ffab7329071fe47cd988d6a4fb5d6d9059b8dcb9c977a3dc4d17bfd
2,65536,1024,2,2,15757,1024,24.04327392578125,100.0,9.857742309570312,10.498367309570312,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,80e649054065540274a45f7696df9c2444ccc81ba921f0a82c252733cf9c7da4,52ae69050ffab7329071fe47cd988d6a4fb5d6d9059b8dcb9c977a3dc4d17bfd
0,65536,2048,2,0,11254,1848,17.1722412109375,90.234375,7.040618896484375,8.196746826171875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,c549a89204855c2681ecff79044af5d81908fcf19a0a4503bdfa21a11da64703
1,65536,2048,2,0,3545,2048,5.40924072265625,100.0,2.2177886962890625,3.4990386962890625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,c549a89204855c2681ecff79044af5d81908fcf19a0a4503bdfa21a11da64703
2,65536,2048,2,0,19538,2048,29.8126220703125,100.0,12.223175048828125,13.504425048828125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,38c3963cc0fc887992bbf4eaa39f76df944b5121a6266e159a1e573a90510857,c549a89204855c2681ecff79044af5d81908fcf19a0a4503bdfa21a11da64703
0,65536,2048,2,1,11248,1856,17.1630859375,90.625,7.036865234375,8.197998046875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,2ea63dc8043be3938f30f1db6c3f7a23e052ad8a9ddb0a01b08918182f348890
1,65536,2048,2,1,3560,2048,5.43212890625,100.0,2.2271728515625,3.5084228515625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,2ea63dc8043be3938f30f1db6c3f7a23e052ad8a9ddb0a01b08918182f348890
2,65536,2048,2,1,19541,2048,29.81719970703125,100.0,12.225051879882812,13.506301879882812,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,601ec3c922c7c5103b900ce89856abcd4fed76836f0f45f142532f492fc0136c,2ea63dc8043be3938f30f1db6c3f7a23e052ad8a9ddb0a01b08918182f348890
0,65536,2048,2,2,11268,1861,17.193603515625,90.869140625,7.04937744140625,8.213638305664062,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,546f08dd9802b730d65975bb04c9f04087719fe71afd632fee13df479bd65524
1,65536,2048,2,2,3558,2048,5.4290771484375,100.0,2.225921630859375,3.507171630859375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,546f08dd9802b730d65975bb04c9f04087719fe71afd632fee13df479bd65524
2,65536,2048,2,2,19558,2048,29.8431396484375,100.0,12.235687255859375,13.516937255859375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,83ed74face5a8a25e64aa17f589c2a3e608ddfbe876e2321168749ab3fa6f31b,546f08dd9802b730d65975bb04c9f04087719fe71afd632fee13df479bd65524
0,65536,4096,2,0,12798,3638,19.5281982421875,88.818359375,8.006561279296875,10.28253173828125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,c4896c8f3a1234dd2e38232ea939e437bb046015a06cb0fc2acb5e58742760db
1,65536,4096,2,0,3623,4096,5.52825927734375,100.0,2.2665863037109375,4.8290863037109375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,c4896c8f3a1234dd2e38232ea939e437bb046015a06cb0fc2acb5e58742760db
2,65536,4096,2,0,23636,4096,36.065673828125,100.0,14.78692626953125,17.34942626953125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,3fcce29a2d9f9d7d84029dd54fa6650b2f30d13c358d3dea399a663eb39516d0,c4896c8f3a1234dd2e38232ea939e437bb046015a06cb0fc2acb5e58742760db
0,65536,4096,2,1,12616,3642,19.25048828125,88.916015625,7.8927001953125,10.171173095703125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,0b8eb9a8a64872fefed7a2b01264e13b11b0e41231d6aacf1819d76e42576a3f
1,65536,4096,2,1,3642,4096,5.5572509765625,100.0,2.278472900390625,4.840972900390625,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,0b8eb9a8a64872fefed7a2b01264e13b11b0e41231d6aacf1819d76e42576a3f
2,65536,4096,2,1,23689,4096,36.14654541015625,100.0,14.820083618164062,17.382583618164062,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,4edf467664706dcacb362e7013481149735feb4a347e3eb2667531100fad5ec2,0b8eb9a8a64872fefed7a2b01264e13b11b0e41231d6aacf1819d76e42576a3f
0,65536,4096,2,2,12837,3695,19.58770751953125,90.2099609375,8.030960083007812,10.34259033203125,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,edd050dbfe837b63dca939ecedfb4afa2990ecf2863392438ef3a5f64211903e
1,65536,4096,2,2,3638,4096,5.5511474609375,100.0,2.275970458984375,4.838470458984375,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,edd050dbfe837b63dca939ecedfb4afa2990ecf2863392438ef3a5f64211903e
2,65536,4096,2,2,23660,4096,36.102294921875,100.0,14.80194091796875,17.36444091796875,91f2567df38031df7600c720b937215cda303372a988689af361a953f1ed3b4f,413009579c0b7c203e7f2adfb5572c4870956baf3213e64a67a0a023119061bb,edd050dbfe837b63dca939ecedfb4afa2990ecf2863392438ef3a5f64211903e
0,262144,64,0,0,10872,60,4.1473388671875,93.75,6.8016357421875,6.83917236328125,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,8354c356956f50aec31b00f1c4ba8a1c7ef0048bf383dedac344ca355d13e914
1,262144,64,0,0,22415,52,8.550643920898438,81.25,14.023056030273438,14.055587768554688,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,8354c356956f50aec31b00f1c4ba8a1c7ef0048bf383dedac344ca355d13e914
2,262144,64,0,0,13548,64,5.16815185546875,100.0,8.47576904296875,8.51580810546875,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,8b1b30b50df2a630eb9dcd4ac0120f0fbb4226b3146c04546cc681cd9fbab507,8354c356956f50aec31b00f1c4ba8a1c7ef0048bf383dedac344ca355d13e914
0,262144,64,0,1,10923,60,4.1667938232421875,93.75,6.8335418701171875,6.8710784912109375,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,c337a558d2437a062564f25ef57e7e5fb742e52060b390f379c72d0179c1d41d
1,262144,64,0,1,22215,52,8.474349975585938,81.25,13.897933959960938,13.930465698242188,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,c337a558d2437a062564f25ef57e7e5fb742e52060b390f379c72d0179c1d41d
2,262144,64,0,1,13351,64,5.0930023193359375,100.0,8.352523803710938,8.392562866210938,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,44803f2d88d2542bc888ce18977434d05841408bb257f61123e8beee8938b2b9,c337a558d2437a062564f25ef57e7e5fb742e52060b390f379c72d0179c1d41d
0,262144,64,0,2,10891,60,4.1545867919921875,93.75,6.8135223388671875,6.8510589599609375,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,c020855deb6baa5c8532f3c7e59fd85458e61d27006cee83c624ee33979d28a5
1,262144,64,0,2,22324,52,8.51593017578125,81.25,13.96612548828125,13.9986572265625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,c020855deb6baa5c8532f3c7e59fd85458e61d27006cee83c624ee33979d28a5
2,262144,64,0,2,13290,64,5.069732666015625,100.0,8.314361572265625,8.354400634765625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,e4e4cbe16c70b408c1c9d938d7114e63c198be88902cbf85e90741f7c841115c,c020855deb6baa5c8532f3c7e59fd85458e61d27006cee83c624ee33979d28a5
0,262144,128,0,0,12997,124,4.9579620361328125,96.875,8.131057739257812,8.208633422851562,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,2988039db549d59a4f9cc05a3cac219925f699e6915330ea07524ffac6798b79
1,262144,128,0,0,28154,106,10.739898681640625,82.8125,17.613433837890625,17.67974853515625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,2988039db549d59a4f9cc05a3cac219925f699e6915330ea07524ffac6798b79
2,262144,128,0,0,18944,128,7.2265625,100.0,11.8515625,11.931640625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,b01c21d44004009bb29cda6c83288d0294605b1063e9205a095d7e58c476d5f3,2988039db549d59a4f9cc05a3cac219925f699e6915330ea07524ffac6798b79
0,262144,128,0,1,12794,124,4.880523681640625,96.875,8.004058837890625,8.081634521484375,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,11cf42829c88c1fb70321739069ef74886c35db1ca8a9e0103725407f2d2dde4
1,262144,128,0,1,28094,102,10.717010498046875,79.6875,17.575897216796875,17.63970947265625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,11cf42829c88c1fb70321739069ef74886c35db1ca8a9e0103725407f2d2dde4
2,262144,128,0,1,18922,128,7.218170166015625,100.0,11.837799072265625,11.917877197265625,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,d306c7272834b2d1357f8a590b91e41948f3b7fd3b4f30e427e9beb4218175a9,11cf42829c88c1fb70321739069ef74886c35db1ca8a9e0103725407f2d2dde4
0,262144,128,0,2,12668,124,4.83245849609375,96.875,7.92523193359375,8.0028076171875,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,3c7197c1f37da1b90f069fb56b33f6f13d619ebaf589b593ceabb85e51e0eeaf
1,262144,128,0,2,28105,103,10.721206665039062,80.46875,17.582778930664062,17.647216796875,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,3c7197c1f37da1b90f069fb56b33f6f13d619ebaf589b593ceabb85e51e0eeaf
2,262144,128,0,2,18823,128,7.1804046630859375,100.0,11.775863647460938,11.855941772460938,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,7ad1543f39c5560980bdca0cbf9b6c268302bbc463a4612fdf79b99dc8db5609,3c7197c1f37da1b90f069fb56b33f6f13d619ebaf589b593ceabb85e51e0eeaf
0,262144,256,0,0,15008,245,5.72509765625,95.703125,9.38916015625,9.542434692382812,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,6d751cccd87de1e39a77f83fb2616efd5e590c14db51e827bfd955bca61240a6
1,262144,256,0,0,34894,216,13.311004638671875,84.375,21.830047607421875,21.965179443359375,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,6d751cccd87de1e39a77f83fb2616efd5e590c14db51e827bfd955bca61240a6
2,262144,256,0,0,26881,256,10.254287719726562,100.0,16.817031860351562,16.977188110351562,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,f8caff9e9a4fd44040f19aa6a25fc48ec327fe7a5a842a48eef69dbbc25bfbcb,6d751cccd87de1e39a77f83fb2616efd5e590c14db51e827bfd955bca61240a6
0,262144,256,0,1,14827,244,5.6560516357421875,95.3125,9.275924682617188,9.428573608398438,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,6025d2101dc71ef74391312000b9304e7e9eeaa15f1222be9807206f01d9fc0a
1,262144,256,0,1,34792,217,13.2720947265625,84.765625,21.7662353515625,21.901992797851562,8bd9e1201ac0b9bb8b7619916090003f9d9b42771d6de1083be0aefa5821b24a,df58c57df4b684f1741f5a99beb576ad0e1b86556b4ff553664bb2dc644f5761,6025d2101dc71ef74391312000b9304e7e9eeaa15f1222be9807206f01d9fc0a
